JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Data Analyst,Large,Retail,Unknown,Hybrid,Mid-level,14.3,Bachelor's,0,1,1,-1,1,9999999,4,2024,High,9
Business Analyst,Start-up,Education,United State America,Hybrid,Mid-level,6.0,Bachelor's,0,,1,1,0,107874,,2022,High,3
Data Engineer,Start-up,Unknown,Germany,Onsite,Junior,2.0,Bachelor's,1,No,1,0,1,"$70,837",4,2025,High,7
Data Engineer,Large,Retail,Unknown,Onsite,Senior,8.4,Master's,1,2,1,2,0,128093,,2020,High,2
AI Engineer,Medium,Finance,Canada,Onsite,Senior,12.0,Master's,1,1,0,0,1,145870,10,2026,Medium,2
Machine Learning Engineer,Medium,Finance,Germany,Remote,Unknown,14.0,Unknown,0,1,,-1,1,156521,0,2021,High,2
AI Engineer,Large,E-commerce,Singapore,Hybrid,Unknown,0.0,Ph.D,,0,,1,1,144419,3,2025,low,6
Data Engineer,Unknown,E-commerce,United Kingdom,Remote,Junior,13.0,Bachelor's,1,1,1,-1,0,75392,3,,,7
Business Analyst,Start-up,Finance,Canada,Hybrid,Senior,0.0,Ph.D,0,1,0,1,1,9999999,0,,High,9
Business Analyst,Large,Healthcare,United State America,Onsite,Senior,13.0,Bachelor's,0,0,0,0,0,124851,3,2025,HIGH,9
Business Analyst,Medium,E-commerce,Unknown,Onsite,Junior,14.0,Bachelor's,0,1,0,0,Yes,64253,12,2024,HIGH,7
AI Engineer,Large,Education,United State America,Hybrid,Senior,13.0,Bachelor's,0,1,0,0,0,135640,5,2022,medium,3
Business Analyst,Large,Education,India,Hybrid,Senior,7.0,Bachelor's,0,1,0,0,0,124746,7,2026,Low,5
Business Analyst,Start-up,Retail,Australia,Onsite,Senior,9.0,Master's,0,,0,1,0,119848,12,2020,Moderate,3
Data Scientist,Large,Healthcare,India,Onsite,Senior,3.0,Unknown,0,1,0,0,Yes,131219,12,2022,,3
Data Engineer,Start-up,Unknown,United State America,Hybrid,Mid-level,9.0,Ph.D,0,0,,1,1,110479,9,2020,urgent,-7
AI Engineer,Start-up,IT,United State America,Onsite,Unknown,10.0,Master's,1,0,,1,1,143385,2,2021,Medium,5
AI Engineer,Medium,Finance,Singapore,Remote,Mid-level,10.0,Master's,1,1,0,0,0,119371,2,2023,medium,1
Data Engineer,Large,Unknown,United State America,Unknown,Mid-level,13.0,Bachelor's,0,1,0,1,1,123707,10,2021,Medium,4
AI Engineer,Large,Education,Australia,Hybrid,Junior,12.0,Ph.D,0,0,1,0,0,"$123,011",2,2025,Medium,3
Data Engineer,Large,Retail,India,Hybrid,Junior,7.0,Ph.D,1,0,0,1,0,66668,7,2023,Low,
Machine Learning Engineer,Unknown,E-commerce,India,Onsite,Senior,10.0,Ph.D,0,0,0,0,1,151550,2,2023,medium,4
Data Engineer,Large,Retail,United State America,Hybrid,Junior,7.0,Bachelor's,FALSE,-1,0,No,0,54359,12,2022,Low Priority,4
Machine Learning Engineer,Start-up,E-commerce,Australia,Remote,Junior,3.0,Ph.D,1,1,,0,0,85689,13,2022,Low,
Machine Learning Engineer,Unknown,Finance,Australia,Hybrid,Unknown,1.0,Ph.D,1,1,0,1,1,168995,0,2021,Low,-2
Data Engineer,Large,IT,Singapore,Onsite,Junior,7.0,Master's,1,1,1,No,0,66.8k,3,2026,Medium,3
Business Analyst,Start-up,Retail,Unknown,Remote,Junior,13.0,Ph.D,1,1,-1,0,1,0,Jan,2025,,8
Data Engineer,Large,Healthcare,Canada,Remote,Senior,5.0,Master's,,1,0,0,1,109983,11,,High Priority,7
Data Engineer,Large,Finance,Canada,Unknown,Senior,9.0,Bachelor's,0,1,1,0,1,145818,7,2023,medium,5
Business Analyst,Medium,Education,India,Onsite,Junior,7.0,Ph.D,1,No,0,1,1,76148,11,2025,medium,4
Data Scientist,Large,Healthcare,Singapore,Onsite,Junior,2.0,Ph.D,1,1,0,1,0,68200,1,2024,urgent,8
Data Scientist,Large,Finance,Australia,Unknown,Junior,9.0,Ph.D,1,0,0,1,1,94231,2,,Medium,6
Business Analyst,Medium,Retail,Australia,Hybrid,Junior,0.0,Master's,1,1,,1,TRUE,73644,10,2026,Low,2
Machine Learning Engineer,Start-up,Healthcare,Singapore,Onsite,Mid-level,2.0,Ph.D,0,1,0,0,0,113721,13,2026,,6
Machine Learning Engineer,Large,Education,Singapore,Hybrid,Senior,6.0,Master's,0,1,0,1,0,173547000,8,2022,urgent,8
AI Engineer,Large,Education,Unknown,Hybrid,Mid-level,12.0,Bachelor's,1,0,0,1,1,144300,4,2025,Urgent,7
Machine Learning Engineer,Large,Finance,Singapore,Remote,Mid-level,7.0,Ph.D,0,1,Yes,1,0,165138,4,2025,High,5
Data Scientist,Large,Education,Unknown,Onsite,Senior,7.0,Bachelor's,0,0,,Yes,,144548,5,2021,,2
Data Scientist,Start-up,Healthcare,United Kingdom,Remote,Junior,3.0,Master's,0,0,,0,1,9999999,10,2020,not urgent,-4
Business Analyst,Start-up,Finance,United State America,Remote,Senior,10.0,Unknown,0,0,1,1,-1,131435,1,2025,High,7
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Senior,11.0,Ph.D,0,1,0,1,0,,7,2021,Medium,
AI Engineer,Start-up,Education,United Kingdom,Onsite,Mid-level,3.0,Bachelor's,0,1,0,No,0,113528,8,2026,Low,2
Data Engineer,Start-up,Retail,United Kingdom,Hybrid,Junior,0.0,Bachelor's,0,1,1,1,0,84382,7,2024,High,4
AI Engineer,Large,Retail,Singapore,Remote,Mid-level,10.0,Master's,0,1,1,0,1,162969,11,2022,medium,5
Machine Learning Engineer,Large,IT,Germany,Onsite,Junior,7.0,Bachelor's,1,No,1,Yes,0,116747000,6,,high,6
Machine Learning Engineer,Large,Retail,Unknown,Onsite,Senior,10.0,Master's,0,1,0,0,1,166937,3,2021,High,9
Data Analyst,Start-up,Finance,Germany,Unknown,Fresher,7.0,Master's,,,0,0,0,53531,2,2020,Medium,2
Data Engineer,Medium,Retail,Unknown,Onsite,Mid-level,9.0,Bachelor's,1,1,0,1,1,102973,5,2025,Medium,2
Data Analyst,Large,Healthcare,Australia,Hybrid,Mid-level,2.0,Bachelor's,,,0,,0,96070,11,2022,LOW,-6
Machine Learning Engineer,Large,IT,United Kingdom,Remote,Senior,7.0,Bachelor's,0,1,0,No,1,168899,5,2020,high,9
Machine Learning Engineer,Large,Finance,Canada,Remote,Junior,2.0,Ph.D,No,1,,0,1,102.0k,6,2023,High,7
Machine Learning Engineer,Large,E-commerce,India,Hybrid,Senior,11.0,Bachelor's,1,0,0,FALSE,1,154516,Nov,2022,MEDIUM,3
Data Analyst,Large,Finance,United State America,Onsite,Senior,14.0,Master's,1,1,,0,0,"$120,585",5,2025,High Priority,7
Data Engineer,Start-up,Finance,United State America,Hybrid,Senior,5.0,Master's,1,0,1,1,1,139997000,2,2025,High Priority,3
Data Engineer,Start-up,Unknown,Singapore,Hybrid,Junior,7.0,Bachelor's,TRUE,0,1,TRUE,0,78831,12,2023,High,7
Business Analyst,Start-up,Healthcare,United State America,Onsite,Senior,14.0,Ph.D,1,0,1,1,1,,0,2024,High,6
Business Analyst,Large,IT,United Kingdom,Unknown,Junior,1.0,Bachelor's,1,0,1,0,0,88448,2,2023,Low,2
Business Analyst,Large,Healthcare,Germany,Onsite,Junior,1.0,Master's,1,0,0,0,0,,1,2025,URGENT,na
Data Analyst,Start-up,E-commerce,United State America,Remote,Mid-level,8.0,Bachelor's,0,-1,0,0,0,71699,8,2025,Medium,6
Machine Learning Engineer,Medium,Healthcare,Singapore,Hybrid,Junior,0.0,Ph.D,,0,0,2,1,102007,1,2024,LOW,2
Machine Learning Engineer,Start-up,E-commerce,Germany,Remote,Mid-level,10.0,Ph.D,1,,1,0,1,136378,6,2023,Medium,1
Business Analyst,Large,Finance,India,Hybrid,Mid-level,11.0,Bachelor's,0,0,No,1,1,98540,1,2026,Medium,3
Data Scientist,Large,Unknown,Singapore,Remote,Mid-level,7.0,Ph.D,1,0,0,,No,89552,,2020,Low Priority,3
Data Analyst,Start-up,Finance,Australia,Onsite,Mid-level,13.0,Unknown,1,0,0,0,1,89471,10,2021,URGENT,8
Data Analyst,Start-up,IT,United State America,Onsite,Mid-level,9.0,Ph.D,0,1,0,1,0,,1,2025,Medium,4
Data Engineer,Medium,Finance,Australia,Remote,Senior,7.0,Bachelor's,0,0,1,0,1,123005,8,2021,Low,5
Business Analyst,Medium,E-commerce,Australia,Hybrid,Junior,12.0,Ph.D,1,0,1,No,1,76990,3,2026,High,9
Data Analyst,Large,Finance,Unknown,Remote,Mid-level,10.0,Bachelor's,2,0,1,No,0,107769,13,2026,MEDIUM,4
Business Analyst,Large,Retail,Singapore,Remote,Mid-level,12.0,Unknown,1,0,0,1,,102137,6,2026,MEDIUM,4
AI Engineer,Medium,Retail,Australia,Remote,Senior,1.0,Bachelor's,1,1,1,0,1,164252,3,2020,High,7
AI Engineer,Medium,Unknown,Canada,Remote,Mid-level,1.0,Master's,1,1,,0,0,"$133,002",7,2022,,6
Data Scientist,Start-up,E-commerce,Canada,Onsite,Senior,7.0,Ph.D,1,1,1,0,1,129709,12,2026,High,-9
Machine Learning Engineer,Start-up,Education,Canada,Onsite,Senior,7.0,Master's,0,0,0,0,1,"$153,059",1,2022,Medium,4
Machine Learning Engineer,Unknown,Education,Australia,Hybrid,Senior,4.0,Bachelor's,0,,,0,1,149756,11,2024,Low,5
Data Analyst,Start-up,Healthcare,Singapore,Hybrid,Senior,4.0,Bachelor's,,1,1,1,UNKNOWN,135009,13,2023,High,6
Data Scientist,Start-up,Finance,Australia,Unknown,Junior,12.0,Master's,0,0,1,1,1,na,5,2021,URGENT,3
Data Analyst,Large,E-commerce,Australia,Remote,Senior,7.0,Ph.D,1,No,1,,0,131346,9,2024,Medium,4
Data Engineer,Large,Education,United Kingdom,Remote,Senior,14.0,Bachelor's,1,1,1,0,0,138157,2,2021,,3
Business Analyst,Large,Healthcare,Canada,Remote,Mid-level,3.0,Master's,-1,0,Yes,0,0,105156,4,2021,low,1
Data Engineer,Large,Education,Canada,Remote,Mid-level,7.0,Master's,1,1,1,,1,,11,2026,HIGH,8
Data Engineer,Large,Education,India,Remote,Junior,8.0,Ph.D,2,1,0,0,0,48614,1,2024,MEDIUM,
Data Analyst,Large,Unknown,Canada,Hybrid,Mid-level,9.0,Bachelor's,1,1,0,0,0,75108,2,2025,na,5
AI Engineer,Large,Education,Singapore,Hybrid,Mid-level,4.0,Master's,0,1,1,0,0,127879,6,2020,not urgent,6
Data Engineer,Start-up,Education,Canada,Remote,Junior,7.0,Unknown,,0,,1,1,,9,2026,urgent,-7
Business Analyst,Start-up,IT,Unknown,Remote,Junior,1.0,Bachelor's,1,0,,0,0,65657,10,2026,High,UNKNOWN
Business Analyst,Medium,IT,Australia,Onsite,Senior,5.0,Ph.D,1,1,1,1,0,131596,13,2025,Urgent,4
AI Engineer,Unknown,Finance,Australia,Hybrid,Mid-level,11.0,Master's,1,,0,1,,131074,,2021,High Priority,9
Data Scientist,Start-up,IT,India,Hybrid,Mid-level,7.0,Master's,No,0,0,,1,"$83,770",6,2025,Moderate,5
Business Analyst,Large,E-commerce,Canada,Remote,Mid-level,0.0,Master's,0,0,1,0,0,88681,3,2024,Low,1
Data Scientist,Medium,Education,United Kingdom,Remote,Mid-level,7.0,Master's,0,0,1,Yes,1,,1,2024,High,3
AI Engineer,Medium,Retail,United Kingdom,Hybrid,Unknown,3.7,Master's,0,1,0,1,0,156992,6,2025,Low,2
Data Scientist,Large,Unknown,Unknown,Remote,Junior,7.0,Ph.D,0,1,1,,1,90370,6,2023,Urgent,2
Data Engineer,Large,Finance,Australia,Hybrid,Junior,4.0,Bachelor's,0,1,1,0,0,67098,11,2023,High,7
Data Analyst,Large,E-commerce,United State America,Onsite,Senior,3.0,Bachelor's,0,FALSE,0,0,0,98843,,2021,low,1
Data Engineer,Medium,Education,Australia,Onsite,Unknown,7.0,Bachelor's,0,1,No,0,1,110479,1,2020,Low,3
Data Engineer,Start-up,Healthcare,India,Remote,Junior,11.0,Ph.D,TRUE,1,1,1,1,92311,7,UNKNOWN,High,7
Machine Learning Engineer,Start-up,Retail,United Kingdom,Unknown,Junior,7.0,Unknown,0,Yes,0,1,1,112276,4,2022,Low,1
AI Engineer,Large,Healthcare,India,Remote,Senior,13.0,Bachelor's,1,0,No,1,1,182849,4,2026,medium,6
Business Analyst,Large,Education,Canada,Hybrid,Junior,3.0,Unknown,0,1,1,0,0,82781,3,2021,Low,6
Data Engineer,Large,Finance,United State America,Remote,Junior,13.0,Ph.D,1,0,1,1,1,"$112,345",5,2024,High Priority,8
AI Engineer,Large,Education,Germany,Onsite,Junior,9.0,Master's,0,1,1,0,1,,4,2025,Medium,5
Data Analyst,Large,IT,Germany,Remote,Unknown,4.0,Master's,0,1,No,No,1,75.1k,4,2021,High,7
Machine Learning Engineer,Unknown,Finance,Singapore,Hybrid,Mid-level,4.0,Ph.D,1,1,-1,0,1,164758,11,2025,High,9
Data Analyst,Large,Healthcare,Canada,Remote,Junior,0.0,Master's,0,FALSE,No,,0,65521,8,2022,Low,5
Machine Learning Engineer,Large,IT,United State America,Hybrid,Junior,1.0,Ph.D,1,1,-1,0,0,124310,0,2023,low priority,5
Data Engineer,Large,Finance,Unknown,Remote,Unknown,4.5,Bachelor's,-1,0,,0,0,85201,2,2026,High,8
Data Engineer,Large,Healthcare,United Kingdom,Hybrid,Junior,13.0,Ph.D,-1,0,1,0,-1,99891,9,2021,medium,
Data Engineer,Start-up,E-commerce,India,Remote,Junior,11.0,Master's,No,Yes,na,1,0,"$84,379",3,2023,High,
Data Analyst,Medium,Healthcare,Canada,Remote,Junior,14.0,Master's,Yes,,0,0,1,64752,2,2026,High,8
Data Scientist,Start-up,IT,Germany,Hybrid,Senior,12.0,Ph.D,1,1,FALSE,-1,1,"$109,268",2,2023,Medium,0
Data Scientist,Large,Retail,Australia,Hybrid,Mid-level,14.0,Ph.D,,,0,0,1,101861,2,2024,medium,6
AI Engineer,Large,Unknown,Germany,Remote,Senior,5.0,Master's,Yes,1,0,1,0,,8,,Low,6
Data Engineer,Large,Education,Germany,Remote,Mid-level,7.0,Unknown,0,No,1,0,1,100518,2,2020,Low,6
Business Analyst,Start-up,E-commerce,United Kingdom,Hybrid,Junior,9.0,Master's,Yes,1,No,1,Yes,70678000,11,2025,High,9
Business Analyst,Start-up,E-commerce,Australia,Hybrid,Senior,5.0,Bachelor's,1,1,1,1,1,141564,Sep,2024,HIGH,1
Data Scientist,Large,Healthcare,India,Hybrid,Mid-level,1.0,Ph.D,No,1,1,0,1,103933,4,2026,low priority,1
AI Engineer,Large,Healthcare,Singapore,Onsite,Junior,4.0,Ph.D,0,1,0,0,1,120617,0,2025,Low,1
Machine Learning Engineer,Medium,Retail,India,Remote,Senior,8.0,Master's,1,,1,No,1,"$163,110",7,2026,High,9
Machine Learning Engineer,Start-up,E-commerce,India,Unknown,Junior,12.0,Ph.D,1,1,1,1,0,115841,12,,high,3
Data Analyst,Unknown,IT,United State America,Onsite,Mid-level,7.0,Master's,0,1,0,No,na,75400,6,2025,Med,4
Data Engineer,Large,Finance,Unknown,Onsite,Senior,1.0,Bachelor's,0,1,1,1,1,135593,8,2026,High,4
Data Analyst,Medium,Retail,Singapore,Onsite,Junior,11.0,Ph.D,1,1,1,0,1,70407,12,2020,MEDIUM,5
Business Analyst,Large,Finance,Germany,Remote,Mid-level,12.0,Ph.D,0,0,1,0,0,110968,7,2024,Medium,3
Data Engineer,Large,Retail,Australia,Hybrid,Senior,7.0,Ph.D,1,1,0,1,1,140944,,2026,High,8
Data Engineer,Large,IT,United State America,Remote,Junior,3.0,Ph.D,0,0,0,1,1,71911,,2025,not urgent,3
Business Analyst,Start-up,Healthcare,United Kingdom,Onsite,Junior,1.0,Ph.D,0,,0,1,FALSE,65740,10,2020,,1
Data Scientist,Start-up,Retail,Germany,Hybrid,Unknown,5.0,Bachelor's,Yes,1,1,0,2,117041,,2025,low,
Data Scientist,Medium,Unknown,Unknown,Remote,Junior,14.0,Bachelor's,0,-1,0,1,1,78252,10,2021,Medium,1
Machine Learning Engineer,Medium,E-commerce,India,Remote,Mid-level,12.0,Unknown,0,,1,0,0,127582,5,2023,High Priority,9
Data Engineer,Start-up,Retail,Australia,Remote,Mid-level,8.0,Ph.D,No,1,1,TRUE,0,105770,3,2021,High,4
AI Engineer,Large,Education,India,Onsite,Junior,6.0,Ph.D,1,1,1,1,1,154262,13,2022,,3
Data Engineer,Start-up,Finance,India,Remote,Mid-level,6.7,Master's,1,1,1,1,1,111531,8,2021,URGENT,6
AI Engineer,Medium,Unknown,United State America,Hybrid,Junior,6.0,Ph.D,1,1,1,0,No,102177,5,2024,Low,
Business Analyst,Large,Finance,United Kingdom,Onsite,Senior,7.0,Bachelor's,1,1,0,1,1,"$148,744",11,2025,,-7
Data Engineer,Large,E-commerce,Singapore,Hybrid,Mid-level,5.0,Master's,,1,1,0,0,108473,6,2022,LOW,4
Data Engineer,Medium,Education,Australia,Remote,Mid-level,2.0,Ph.D,No,0,1,0,1,103959,1,2022,Urgent,7
Business Analyst,Large,IT,Unknown,Onsite,Senior,4.0,Bachelor's,0,0,,0,1,147405,1,2025,Low,4
Business Analyst,Medium,Finance,India,Unknown,Mid-level,11.0,Ph.D,,0,2,1,UNKNOWN,$nan,,UNKNOWN,,-5
AI Engineer,Medium,Retail,Canada,Remote,Senior,11.0,Ph.D,1,-1,0,1,0,"$153,284",5,2026,High,
Business Analyst,Large,Healthcare,United Kingdom,Remote,Mid-level,10.0,Ph.D,,0,0,1,1,95141,4,2024,Medium,6
Data Engineer,Large,Healthcare,United Kingdom,Remote,Mid-level,6.0,Ph.D,0,1,1,Yes,Yes,137825,5,2025,High,8
Business Analyst,Medium,Education,Singapore,Onsite,Senior,6.0,Master's,0,1,1,2,0,129989,8,2022,High,4
Data Analyst,Large,Education,Germany,Hybrid,Senior,3.0,Master's,TRUE,0,0,0,0,95031,4,2022,Low,3
AI Engineer,Medium,Retail,Singapore,Onsite,Mid-level,8.0,Ph.D,1,0,,-1,TRUE,135.6k,7,2023,Med,5
Data Analyst,Medium,Finance,Singapore,Remote,Mid-level,12.0,Unknown,1,0,0,1,1,"$101,663",4,2021,High,8
AI Engineer,Large,Education,India,Unknown,Senior,12.0,Master's,-1,1,1,TRUE,0,174607,2,2021,High,1
Data Scientist,Large,Healthcare,Canada,Onsite,Senior,7.0,Master's,1,1,0,UNKNOWN,1,148904,3,2020,Low Priority,3
Data Engineer,Start-up,E-commerce,United Kingdom,Hybrid,Junior,5.0,Bachelor's,0,0,1,0,0,66912,Jun,2025,low priority,3
Data Analyst,Start-up,IT,United Kingdom,Onsite,Junior,10.0,Bachelor's,0,0,0,Yes,FALSE,69711,11,2021,Medium,-1
Data Analyst,Start-up,IT,United Kingdom,Hybrid,Mid-level,6.0,Bachelor's,0,0,TRUE,1,1,"$111,961",12,2021,High,5
Data Engineer,Large,E-commerce,Singapore,Remote,Junior,14.0,Bachelor's,1,1,1,0,0,84117,6,2022,Medium,1
Business Analyst,Medium,Healthcare,Germany,Onsite,Junior,10.0,Master's,1,1,1,1,0,78524,12,,High,7
Data Engineer,Large,Finance,Canada,Onsite,Mid-level,10.0,Bachelor's,1,1,1,0,0,94107,5,2026,moderate,UNKNOWN
Data Scientist,Start-up,Finance,United State America,Hybrid,Junior,7.0,Master's,0,0,0,1,0,9999999,1,2022,Low,4
AI Engineer,Large,Finance,United Kingdom,Hybrid,Senior,4.0,Ph.D,1,1,,1,0,190634,12,2020,Urgent,1
Data Analyst,Large,Education,United State America,Onsite,Senior,12.0,Ph.D,0,0,2,0,0,119473,9,2022,High Priority,9
Data Analyst,Large,Healthcare,Unknown,Remote,Junior,2.0,Bachelor's,0,1,1,,0,67099,8,2025,High,9
AI Engineer,Medium,Healthcare,United Kingdom,Onsite,Junior,4.0,Master's,0,1,FALSE,1,0,107135,Dec,2022,low priority,4
Machine Learning Engineer,Start-up,IT,United State America,Onsite,Mid-level,3.0,Master's,1,0,Yes,0,1,9999999,3,2023,low priority,5
Data Analyst,Large,Finance,United Kingdom,Onsite,Mid-level,5.6,Ph.D,1,1,1,0,0,106055,9,2022,Low,4
Business Analyst,Large,E-commerce,Germany,Hybrid,Senior,0.0,Master's,,FALSE,0,0,-1,128.0k,4,2024,low priority,4
Data Engineer,Unknown,Finance,India,Remote,Mid-level,3.0,Ph.D,1,1,1,-1,1,104517,4,2022,High,9
Machine Learning Engineer,Medium,Finance,United State America,Hybrid,Junior,1.0,Master's,1,1,,0,1,103638,4,2020,not urgent,
AI Engineer,Large,Healthcare,United State America,Unknown,Senior,14.0,Ph.D,1,0,0,1,No,170075,5,2023,Medium,4
Business Analyst,Medium,IT,Canada,Onsite,Unknown,7.0,Ph.D,0,1,1,1,1,93785,11,2024,high,8
AI Engineer,Start-up,Finance,Germany,Remote,Senior,6.0,Master's,1,1,0,1,0,152331,5,2026,Low,2
Data Analyst,Medium,Healthcare,Germany,Hybrid,Junior,7.0,Bachelor's,0,1,0,1,1,79394,11,2023,moderate,1
Machine Learning Engineer,Medium,IT,India,Hybrid,Senior,11.0,Master's,0,1,0,FALSE,1,,11,2022,Medium,1
Data Engineer,Large,Education,Germany,Hybrid,Junior,4.0,Bachelor's,0,1,,0,1,75125,12,2021,,2
AI Engineer,Unknown,Retail,Singapore,Onsite,Junior,5.0,Ph.D,Yes,1,0,0,2,92364,3,2022,low,0
Business Analyst,Medium,Retail,United Kingdom,Remote,Senior,5.0,Bachelor's,-1,1,0,1,1,126927,4,2021,not urgent,6
Data Scientist,Large,Education,Germany,Remote,Senior,5.0,Unknown,1,0,1,1,0,146127,12,2026,HIGH,9
Machine Learning Engineer,Medium,Retail,United State America,Hybrid,Mid-level,7.0,Ph.D,0,1,1,1,1,159552,,2025,High,6
Unknown,Large,E-commerce,Australia,Onsite,Mid-level,14.0,Unknown,0,0,1,1,0,146.4k,5,2025,HIGH,9
Data Engineer,Large,E-commerce,Singapore,Remote,Mid-level,0.0,Bachelor's,0,1,0,0,1,86388,,2022,HIGH,7
AI Engineer,Medium,Healthcare,Singapore,Remote,Senior,8.0,Bachelor's,1,2,0,na,0,155049,12,2024,medium,
Data Engineer,Start-up,Retail,Unknown,Hybrid,Junior,11.0,Ph.D,0,0,FALSE,0,1,59051,5,2026,Medium,1
Data Scientist,Large,Unknown,Singapore,Unknown,Senior,2.5,Master's,1,0,1,1,Yes,164.7k,11,2024,High Priority,1
Business Analyst,Medium,E-commerce,United State America,Remote,Junior,8.0,Master's,1,1,1,0,1,75819,3,,URGENT,8
Data Scientist,Large,Retail,Canada,Onsite,Junior,9.0,Bachelor's,,0,,1,0,"$98,715",3,2022,URGENT,9
Data Analyst,Start-up,E-commerce,Unknown,Remote,Junior,10.0,Master's,1,0,0,1,,78627,0,2024,Medium,1
Data Scientist,Large,Healthcare,Germany,Hybrid,Junior,8.0,Bachelor's,1,1,0,1,0,65409,5,2022,High,-7
AI Engineer,Large,IT,India,Onsite,Mid-level,6.0,Bachelor's,-1,1,1,0,0,135.0k,7,2025,High,8
AI Engineer,Medium,Education,Unknown,Hybrid,Senior,12.0,Bachelor's,1,,1,-1,1,168315,6,2025,Medium,5
Machine Learning Engineer,Medium,Healthcare,United State America,Hybrid,Senior,3.0,Unknown,0,0,1,1,-1,9999999,4,2024,High,1
Business Analyst,Unknown,Education,Canada,Unknown,Fresher,9.0,Ph.D,1,0,0,0,1,58.9k,12,2022,moderate,3
Business Analyst,Start-up,Finance,Unknown,Onsite,Mid-level,0.0,Ph.D,1,0,1,1,0,102985,5,2024,high,3
Business Analyst,Start-up,IT,India,Remote,Unknown,7.0,Unknown,1,1,1,0,1,128533,6,2021,Low Priority,3
Data Engineer,Large,Education,Unknown,Onsite,Unknown,3.0,Ph.D,1,-1,1,1,0,78911000,9,2026,HIGH,9
Unknown,Large,E-commerce,Australia,Unknown,Mid-level,5.0,Bachelor's,1,1,1,1,0,149810,10,2020,High,3
Business Analyst,Unknown,E-commerce,Singapore,Unknown,Senior,5.0,Master's,,TRUE,1,0,0,138004,2,2022,Low,
AI Engineer,Unknown,E-commerce,Singapore,Onsite,Senior,10.8,Ph.D,0,1,0,TRUE,1,163970,10,2026,Medium,2
Data Engineer,Unknown,E-commerce,India,Remote,Mid-level,2.0,Ph.D,,1,,0,0,108558,2,2026,High,9
Machine Learning Engineer,Start-up,Unknown,Unknown,Hybrid,Senior,7.0,Ph.D,-1,0,1,1,2,183210000,11,2021,High,7
Data Analyst,Large,Retail,Canada,Remote,Senior,3.0,Bachelor's,-1,TRUE,0,Yes,1,148689,5,2022,Low,4
Data Analyst,Start-up,E-commerce,Canada,Remote,Senior,10.0,Master's,0,Yes,1,0,0,111315,,2026,Medium,2
AI Engineer,Medium,Unknown,United Kingdom,Hybrid,Mid-level,2.0,Master's,0,1,1,1,1,156336,6,2021,High,4
Machine Learning Engineer,Medium,IT,United State America,Remote,Junior,14.0,Bachelor's,No,1,FALSE,0,1,0,11,2023,moderate,1
Data Scientist,Large,IT,Canada,Remote,Mid-level,11.0,Bachelor's,1,0,1,1,0,106596,5,2023,urgent,7
Data Analyst,Large,Healthcare,India,Remote,Mid-level,7.0,Unknown,0,1,0,0,0,99.2k,Sep,2021,Medium,1
Data Scientist,Medium,Finance,India,Remote,Senior,0.0,Bachelor's,0,0,1,1,1,140413,May,2023,High,0
Data Scientist,Medium,IT,Canada,Remote,Junior,7.0,Master's,0,0,2,1,0,67522,,2020,Low,5
Data Scientist,Start-up,Retail,Germany,Onsite,Senior,10.0,Ph.D,FALSE,1,1,0,No,110683,7,2022,high,7
Data Analyst,Medium,Unknown,United State America,Hybrid,Junior,9.0,Master's,,1,1,0,1,74200,5,2021,high,9
Data Scientist,Start-up,Unknown,Germany,Onsite,Junior,7.0,Bachelor's,0,0,0,0,1,62597,8,2024,moderate,
Business Analyst,Start-up,Finance,United State America,Onsite,Unknown,3.0,Master's,0,0,0,FALSE,1,107815,12,2020,,4
Data Analyst,Start-up,IT,Unknown,Onsite,Mid-level,12.0,Bachelor's,0,1,1,1,1,116452,7,,High,8
Data Engineer,Medium,Retail,United State America,Remote,Senior,7.0,Bachelor's,0,1,1,0,0,113651,0,,High Priority,7
Data Analyst,Large,IT,India,Unknown,Mid-level,9.3,Ph.D,1,2,0,0,0,96870,3,2025,Medium,3
Data Analyst,Medium,Retail,Australia,Hybrid,Senior,6.0,Ph.D,0,1,0,1,Yes,122626,8,2023,Low,4
Data Engineer,Start-up,Finance,Canada,Onsite,Mid-level,8.3,Master's,1,,0,0,1,83066,,2021,High,9
Business Analyst,Large,Finance,United Kingdom,Hybrid,Mid-level,1.0,Master's,,0,0,0,0,70537,4,2024,Low,3
Business Analyst,Large,Healthcare,Singapore,Hybrid,Mid-level,12.6,Ph.D,1,0,1,0,,,Jan,2025,moderate,5
Data Engineer,Large,Education,United State America,Onsite,Senior,12.0,Master's,1,1,1,1,1,155285,8,,High,1
Business Analyst,Start-up,Healthcare,United Kingdom,Unknown,Junior,7.0,Unknown,0,1,,1,FALSE,69858,3,2026,Low,2
Machine Learning Engineer,Large,IT,Germany,Remote,Junior,7.0,Master's,0,0,0,Yes,0,,2,2025,Low,6
Business Analyst,Large,E-commerce,United State America,Remote,Junior,7.0,Bachelor's,0,1,1,1,0,100036000,0,2020,high,9
Data Analyst,Large,Retail,Unknown,Hybrid,Senior,3.0,Master's,0,0,1,1,0,125.2k,5,2026,High,6
