JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Posting Month,posting_Year,Hiring Urgency,Total_Skills,advanced_skill_score,ai_specialist,exp_per_skill,experience_intensity,ml_cloud_combination,job_title_popularity,industry_frequency,premium_candidate,Salary (USD)
Machine Learning Engineer,Start-up,Healthcare,Germany,Onsite,Junior,7.0,Master's,1,0,0,0,0,5,2022,Low,1,2,0,7.0,14.0,0,1682,1551,0,93578.0
Data Analyst,Large,Retail,Germany,Hybrid,Junior,2.0,Bachelor's,1,0,1,0,0,5,2022,Low,2,5,0,1.0,10.0,0,1626,1494,0,82994.0
AI Engineer,Start-up,IT,Singapore,Remote,Mid-level,14.0,Bachelor's,0,1,1,0,0,2,2024,Low,2,4,0,7.0,56.0,0,1679,1611,0,110525.0
Data Analyst,Medium,Unknown,India,Onsite,Junior,1.0,Bachelor's,1,1,1,1,1,7,2021,Low,5,13,1,0.2,13.0,1,1626,676,0,92675.0
Data Engineer,Unknown,Healthcare,Australia,Hybrid,Junior,7.0,Master's,1,1,0,1,1,1,2020,Low,4,10,0,1.75,70.0,0,1623,1551,0,73023.0
Machine Learning Engineer,Medium,Finance,Singapore,Onsite,Mid-level,7.0,Master's,1,1,1,1,1,7,2020,Low,5,13,1,1.4,91.0,1,1682,1595,1,212076.75
Business Analyst,Large,IT,United State America,Hybrid,Mid-level,3.0,Bachelor's,0,0,1,0,0,1,2025,Low,1,3,0,3.0,9.0,0,1714,1611,0,86791.0
Machine Learning Engineer,Start-up,Healthcare,Canada,Remote,Senior,7.0,Ph.D,0,0,0,0,1,4,2021,Low,1,3,0,7.0,21.0,0,1682,1551,1,166294.0
AI Engineer,Medium,Education,United Kingdom,Onsite,Mid-level,3.0,Ph.D,0,0,0,1,0,9,2023,Low,1,4,0,3.0,12.0,0,1679,1531,0,134334.0
AI Engineer,Large,Education,India,Remote,Mid-level,7.0,Master's,1,1,1,0,1,1,2022,Low,4,9,0,1.75,63.0,1,1679,1531,0,161897.0
Business Analyst,Start-up,IT,United State America,Hybrid,Senior,5.0,Bachelor's,1,1,0,1,1,1,2025,Low,4,10,0,1.25,50.0,0,1714,1611,0,121177.0
Data Engineer,Medium,IT,United Kingdom,Hybrid,Mid-level,8.0,Master's,0,1,1,0,1,1,2024,Low,3,7,0,2.6666666666666665,56.0,1,1623,1611,0,103868.0
Data Scientist,Unknown,Unknown,United Kingdom,Onsite,Mid-level,8.0,Master's,0,1,1,1,1,1,2025,Low,4,11,1,2.0,88.0,1,1661,676,0,139600.0
AI Engineer,Large,Healthcare,Unknown,Unknown,Junior,14.0,Master's,0,1,0,0,1,10,2025,Medium,2,4,0,7.0,56.0,0,1679,1551,0,130383.0
Data Engineer,Medium,E-commerce,Australia,Hybrid,Junior,3.0,Bachelor's,1,0,0,1,0,1,2024,Low,2,6,0,1.5,18.0,0,1623,1567,0,65669.0
Machine Learning Engineer,Large,E-commerce,India,Hybrid,Mid-level,14.0,Ph.D,0,1,0,1,1,11,2026,High,3,8,0,4.666666666666667,112.0,0,1682,1567,0,158939.0
Machine Learning Engineer,Large,Healthcare,India,Remote,Junior,3.0,Master's,1,1,1,1,0,9,2021,High,4,10,1,0.75,30.0,0,1682,1551,0,141001.0
Machine Learning Engineer,Large,Education,Germany,Hybrid,Mid-level,9.7,Master's,0,1,1,0,1,9,2020,High,3,7,0,3.233333333333333,67.89999999999999,1,1682,1531,0,159944.0
Data Analyst,Start-up,IT,India,Remote,Senior,4.0,Ph.D,0,1,1,1,1,5,2023,High,4,11,1,1.0,44.0,1,1626,1611,0,140588.0
Data Engineer,Start-up,IT,Canada,Onsite,Senior,5.0,Ph.D,1,0,1,0,1,5,2026,High,3,8,0,1.6666666666666667,40.0,1,1623,1611,0,129808.0
Machine Learning Engineer,Start-up,Retail,United State America,Unknown,Junior,4.0,Bachelor's,0,1,1,1,1,10,2023,High,4,11,1,1.0,44.0,1,1682,1494,0,131650.0
Business Analyst,Medium,Healthcare,United State America,Hybrid,Mid-level,14.0,Bachelor's,0,1,0,1,1,5,2023,High,3,8,0,4.666666666666667,112.0,0,1714,1551,0,103200.0
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Senior,10.0,Bachelor's,1,1,1,1,0,6,2025,High,4,10,1,2.5,100.0,0,1682,1595,1,174644.0
Data Scientist,Unknown,Unknown,Singapore,Remote,Junior,7.0,Ph.D,1,1,0,1,1,11,2025,High,4,10,0,1.75,70.0,0,1661,676,0,70700.0
Machine Learning Engineer,Large,Unknown,United Kingdom,Hybrid,Mid-level,11.0,Bachelor's,1,1,1,1,1,8,2020,High,5,13,1,2.2,143.0,1,1682,676,0,152424.0
Machine Learning Engineer,Start-up,Healthcare,Australia,Remote,Unknown,11.0,Bachelor's,1,0,1,1,1,9,2026,High,4,12,1,2.75,132.0,1,1682,1551,1,183463.0
Data Engineer,Large,Education,United Kingdom,Onsite,Junior,9.0,Unknown,0,0,0,1,1,1,2022,High,2,7,0,4.5,63.0,0,1623,1531,0,67900.0
Business Analyst,Large,E-commerce,India,Remote,Senior,8.0,Unknown,0,1,1,1,1,10,2025,High,4,11,1,2.0,88.0,1,1714,1567,0,136861.0
Data Analyst,Large,IT,United Kingdom,Onsite,Junior,7.0,Ph.D,1,1,1,0,0,6,2021,Low,3,6,0,2.333333333333333,42.0,0,1626,1611,0,63274.0
Machine Learning Engineer,Medium,E-commerce,United State America,Hybrid,Mid-level,4.0,Unknown,0,1,1,1,0,3,2024,Low,3,8,1,1.3333333333333333,32.0,0,1682,1567,0,145089.0
Data Scientist,Medium,Unknown,United Kingdom,Onsite,Senior,11.0,Bachelor's,0,1,1,1,1,6,2026,Low,4,11,1,2.75,121.0,1,1661,676,0,139177.0
Machine Learning Engineer,Medium,Unknown,India,Remote,Junior,1.0,Bachelor's,1,1,0,0,1,3,2024,Low,3,6,0,0.3333333333333333,6.0,0,1682,676,0,94640.0
Data Scientist,Large,Education,Australia,Remote,Fresher,7.4,Bachelor's,1,1,0,0,0,5,2023,Low,2,3,0,3.7,22.200000000000003,0,1661,1531,0,80062.0
Business Analyst,Medium,E-commerce,Germany,Remote,Junior,9.0,Bachelor's,0,1,0,0,1,9,2026,Low,2,4,0,4.5,36.0,0,1714,1567,0,63879.0
Data Analyst,Large,Finance,Australia,Onsite,Junior,10.0,Ph.D,0,0,0,1,1,3,2022,Low,2,7,0,5.0,70.0,0,1626,1595,0,75247.0
Data Analyst,Large,IT,India,Onsite,Mid-level,2.0,Bachelor's,0,0,1,0,0,12,2024,Low,1,3,0,2.0,6.0,0,1626,1611,0,61004.0
AI Engineer,Medium,Finance,United Kingdom,Hybrid,Senior,12.0,Master's,1,1,0,1,0,9,2021,Low,3,7,0,4.0,84.0,0,1679,1595,0,156371.0
AI Engineer,Large,E-commerce,Unknown,Onsite,Senior,5.0,Bachelor's,1,1,1,1,1,12,2025,Low,5,13,1,1.0,65.0,1,1679,1567,0,113873.0
Business Analyst,Medium,Retail,India,Onsite,Junior,4.0,Master's,0,0,0,1,0,4,2020,High,1,4,0,4.0,16.0,0,1714,1494,0,64480.0
Data Analyst,Large,Education,Singapore,Hybrid,Mid-level,2.0,Master's,1,1,1,1,0,12,2020,High,4,10,1,0.5,20.0,0,1626,1531,1,212076.75
Data Scientist,Large,Healthcare,Canada,Onsite,Senior,5.8,Ph.D,1,0,0,0,1,2,2025,High,2,5,0,2.9,29.0,0,1661,1551,1,212076.75
Business Analyst,Medium,Finance,Canada,Remote,Senior,1.0,Ph.D,1,0,0,1,1,2,2022,High,3,9,0,0.3333333333333333,9.0,0,1714,1595,0,129681.0
Machine Learning Engineer,Medium,Education,India,Remote,Senior,8.0,Ph.D,1,0,1,0,0,7,2025,High,2,5,0,4.0,40.0,0,1682,1531,0,152455.0
Data Analyst,Large,IT,United State America,Onsite,Junior,7.0,Master's,0,0,0,1,0,11,2020,High,1,4,0,7.0,28.0,0,1626,1611,0,88866.0
Data Engineer,Medium,Unknown,Australia,Remote,Junior,12.0,Unknown,0,0,0,1,1,12,2025,High,2,7,0,6.0,84.0,0,1623,676,0,71794.0
Data Scientist,Large,Retail,Australia,Unknown,Mid-level,0.0,Bachelor's,1,1,0,0,0,1,2023,High,2,3,0,0.0,0.0,0,1661,1494,0,87000.0
Machine Learning Engineer,Medium,Education,Canada,Unknown,Junior,3.0,Ph.D,1,0,1,0,1,10,2025,High,3,8,0,1.0,24.0,1,1682,1531,0,117199.0
AI Engineer,Start-up,E-commerce,United State America,Onsite,Junior,10.0,Bachelor's,0,0,1,0,0,8,2025,High,1,3,0,10.0,30.0,0,1679,1567,0,104783.0
Data Analyst,Medium,Finance,Unknown,Onsite,Senior,7.0,Bachelor's,0,0,0,0,1,1,2024,High,1,3,0,7.0,21.0,0,1626,1595,0,111068.0
AI Engineer,Medium,E-commerce,Unknown,Remote,Junior,8.0,Bachelor's,0,1,1,1,1,4,2025,High,4,11,1,2.0,88.0,1,1679,1567,0,110457.0
Data Analyst,Start-up,Healthcare,India,Remote,Unknown,13.0,Master's,1,1,1,0,1,1,2022,Medium,4,9,0,3.25,117.0,1,1626,1551,0,124093.0
Business Analyst,Medium,E-commerce,Singapore,Remote,Senior,10.0,Unknown,0,0,1,0,1,2,2024,Medium,2,6,0,5.0,60.0,1,1714,1567,0,108879.0
AI Engineer,Start-up,Healthcare,United State America,Onsite,Mid-level,14.0,Bachelor's,1,0,1,0,0,5,2024,Medium,2,5,0,7.0,70.0,0,1679,1551,0,130448.0
AI Engineer,Large,E-commerce,United State America,Hybrid,Mid-level,11.0,Master's,1,0,1,0,0,11,2025,Medium,2,5,0,5.5,55.0,0,1679,1567,0,61004.0
Data Scientist,Large,Healthcare,India,Onsite,Fresher,5.0,Ph.D,0,0,1,0,1,1,2021,Medium,2,6,0,2.5,30.0,1,1661,1551,0,78915.0
AI Engineer,Medium,Healthcare,India,Unknown,Junior,7.0,Unknown,0,1,1,1,1,1,2020,Medium,4,11,1,1.75,77.0,1,1679,1551,0,113873.0
AI Engineer,Medium,Finance,United Kingdom,Unknown,Junior,9.0,Ph.D,1,1,1,1,0,9,2026,Medium,4,10,1,2.25,90.0,0,1679,1595,0,122453.0
Data Analyst,Large,Healthcare,Australia,Remote,Junior,13.4,Master's,0,1,0,0,1,2,2026,Medium,2,4,0,6.7,53.6,0,1626,1551,0,76509.0
AI Engineer,Large,Unknown,Canada,Onsite,Mid-level,8.0,Master's,0,0,0,1,0,3,2025,Medium,1,4,0,8.0,32.0,0,1679,676,0,152571.0
Machine Learning Engineer,Large,Healthcare,Germany,Remote,Junior,12.0,Ph.D,0,0,1,1,1,7,2021,Medium,3,10,1,4.0,120.0,1,1682,1551,0,153900.0
Business Analyst,Start-up,Education,Singapore,Hybrid,Senior,7.0,Master's,0,0,0,1,1,4,2020,High,2,7,0,3.5,49.0,0,1714,1531,1,212076.75
Data Analyst,Large,Finance,Singapore,Remote,Senior,8.0,Master's,0,0,0,1,1,4,2020,High,2,7,0,4.0,56.0,0,1626,1595,0,149893.0
AI Engineer,Large,Education,United Kingdom,Remote,Junior,3.0,Master's,0,1,0,1,1,11,2021,High,3,8,0,1.0,24.0,0,1679,1531,0,130616.0
Data Engineer,Unknown,Finance,United State America,Remote,Junior,8.0,Ph.D,0,0,1,0,0,7,2020,High,1,3,0,8.0,24.0,0,1623,1595,0,62272.0
AI Engineer,Start-up,Retail,Germany,Onsite,Senior,7.0,Unknown,0,1,0,0,1,9,2020,High,2,4,0,3.5,28.0,0,1679,1494,0,153785.0
AI Engineer,Large,Education,Australia,Remote,Junior,10.0,Unknown,0,0,1,1,1,11,2020,High,3,10,1,3.333333333333333,100.0,1,1679,1531,0,127181.0
Data Scientist,Large,Unknown,Germany,Remote,Mid-level,12.0,Bachelor's,0,0,0,1,1,1,2024,Medium,2,7,0,6.0,84.0,0,1661,676,0,122700.0
Data Analyst,Medium,IT,United State America,Remote,Junior,10.0,Master's,0,1,0,1,1,2,2020,Medium,3,8,0,3.333333333333333,80.0,0,1626,1611,0,78553.0
Business Analyst,Medium,E-commerce,United State America,Onsite,Junior,6.0,Bachelor's,0,0,1,0,0,5,2020,Medium,1,3,0,6.0,18.0,0,1714,1567,0,67127.0
Data Scientist,Large,E-commerce,Singapore,Onsite,Mid-level,12.0,Bachelor's,0,1,1,1,1,5,2021,Medium,4,11,1,3.0,132.0,1,1661,1567,0,119148.0
Data Analyst,Unknown,Finance,Australia,Unknown,Junior,3.0,Ph.D,1,1,0,0,1,7,2021,Medium,3,6,0,1.0,18.0,0,1626,1595,0,61004.0
Data Engineer,Large,Finance,Australia,Onsite,Senior,7.0,Bachelor's,0,1,0,0,0,7,2022,High,1,1,0,7.0,7.0,0,1623,1595,0,101775.0
Data Engineer,Medium,E-commerce,India,Remote,Junior,0.0,Ph.D,1,0,0,1,1,4,2020,High,3,9,0,0.0,0.0,0,1623,1567,0,75197.0
AI Engineer,Start-up,Finance,Unknown,Onsite,Senior,14.0,Ph.D,0,0,1,0,0,2,2022,High,1,3,0,14.0,42.0,0,1679,1595,0,158252.0
Machine Learning Engineer,Start-up,Healthcare,United State America,Onsite,Mid-level,11.0,Master's,0,1,1,0,1,7,2022,High,3,7,0,3.6666666666666665,77.0,1,1682,1551,0,143691.0
Business Analyst,Medium,Finance,United Kingdom,Remote,Senior,14.0,Unknown,0,0,0,0,1,2,2024,Medium,1,3,0,14.0,42.0,0,1714,1595,0,95446.0
AI Engineer,Start-up,Finance,United Kingdom,Onsite,Unknown,0.0,Ph.D,0,0,1,1,0,2,2026,High,2,7,1,0.0,0.0,0,1679,1595,0,146502.0
Business Analyst,Start-up,E-commerce,Australia,Remote,Senior,14.0,Unknown,1,1,1,0,0,11,2021,High,3,6,0,4.666666666666667,84.0,0,1714,1567,0,113900.0
Data Engineer,Start-up,E-commerce,United State America,Onsite,Senior,1.0,Bachelor's,1,1,0,1,1,7,2023,High,4,10,0,0.25,10.0,0,1623,1567,0,113873.0
Data Scientist,Start-up,Finance,Australia,Remote,Senior,11.0,Bachelor's,1,1,0,1,1,4,2020,High,4,10,0,2.75,110.0,0,1661,1595,0,113873.0
Data Scientist,Medium,Retail,India,Onsite,Junior,4.0,Unknown,0,1,1,0,0,9,2020,Low,2,4,0,2.0,16.0,0,1661,1494,0,67676.0
Data Scientist,Large,Finance,Australia,Remote,Senior,14.0,Ph.D,1,0,1,0,0,3,2025,Low,2,5,0,7.0,70.0,0,1661,1595,0,103929.0
Data Scientist,Medium,E-commerce,Australia,Hybrid,Junior,3.0,Bachelor's,0,0,0,0,0,3,2026,Low,0,0,0,inf,0.0,0,1661,1567,0,61004.0
Business Analyst,Unknown,IT,Germany,Remote,Mid-level,0.0,Bachelor's,1,1,0,0,1,9,2026,Low,3,6,0,0.0,0.0,0,1714,1611,0,113873.0
Data Engineer,Large,IT,Canada,Hybrid,Mid-level,7.0,Master's,0,0,0,0,1,8,2020,Low,1,3,0,7.0,21.0,0,1623,1611,0,107416.0
Data Engineer,Start-up,Retail,United Kingdom,Hybrid,Mid-level,7.0,Ph.D,0,1,1,0,0,8,2022,Low,2,4,0,3.5,28.0,0,1623,1494,0,87500.0
Machine Learning Engineer,Start-up,E-commerce,United State America,Remote,Junior,13.0,Master's,1,1,1,0,0,8,2026,Low,3,6,0,4.333333333333333,78.0,0,1682,1567,0,93915.0
Data Engineer,Unknown,IT,India,Unknown,Senior,5.0,Master's,1,1,1,0,1,11,2024,Low,4,9,0,1.25,45.0,1,1623,1611,0,128678.0
Data Engineer,Start-up,E-commerce,Germany,Onsite,Senior,14.0,Master's,0,1,1,1,0,5,2024,High,3,8,1,4.666666666666667,112.0,0,1623,1567,0,128240.0
Machine Learning Engineer,Large,Retail,Singapore,Hybrid,Senior,6.0,Bachelor's,0,1,1,1,1,6,2024,High,4,11,1,1.5,66.0,1,1682,1494,1,202425.0
Data Engineer,Large,IT,United State America,Hybrid,Junior,3.0,Ph.D,0,0,1,0,0,4,2020,Low,1,3,0,3.0,9.0,0,1623,1611,0,68700.0
Business Analyst,Medium,Finance,United Kingdom,Unknown,Junior,9.4,Ph.D,1,1,0,0,0,4,2020,Low,2,3,0,4.7,28.200000000000003,0,1714,1595,0,61004.0
Data Analyst,Medium,Retail,India,Unknown,Junior,7.0,Bachelor's,0,1,1,1,1,8,2025,Low,4,11,1,1.75,77.0,1,1626,1494,0,68725.0
Business Analyst,Large,Unknown,Germany,Remote,Senior,6.0,Ph.D,1,1,0,0,0,8,2021,Low,2,3,0,3.0,18.0,0,1714,676,0,103922.0
Data Scientist,Start-up,E-commerce,Australia,Unknown,Senior,11.0,Bachelor's,1,1,1,0,1,11,2023,Low,4,9,0,2.75,99.0,1,1661,1567,0,120872.0
AI Engineer,Large,E-commerce,Australia,Hybrid,Mid-level,6.0,Ph.D,1,0,0,1,0,7,2023,Low,2,6,0,3.0,36.0,0,1679,1567,0,126875.0
Business Analyst,Medium,E-commerce,Singapore,Onsite,Mid-level,7.0,Bachelor's,0,0,1,1,1,8,2023,High,3,10,1,2.333333333333333,70.0,1,1714,1567,0,112271.0
Data Analyst,Unknown,Retail,United Kingdom,Remote,Senior,13.0,Bachelor's,0,1,0,0,1,7,2025,High,2,4,0,6.5,52.0,0,1626,1494,0,107200.0
AI Engineer,Start-up,Healthcare,United State America,Hybrid,Senior,8.0,Master's,0,1,1,1,0,1,2021,High,3,8,1,2.6666666666666665,64.0,0,1679,1551,1,168178.0
AI Engineer,Start-up,Education,Singapore,Remote,Mid-level,7.0,Master's,0,1,1,0,0,1,2024,High,2,4,0,3.5,28.0,0,1679,1531,0,128991.0
Data Scientist,Large,Healthcare,Canada,Remote,Mid-level,9.0,Bachelor's,1,1,1,1,1,7,2023,High,5,13,1,1.8,117.0,1,1661,1551,0,110446.0
Data Analyst,Start-up,Retail,United Kingdom,Hybrid,Senior,0.0,Master's,1,0,0,1,1,11,2024,High,3,9,0,0.0,0.0,0,1626,1494,0,120687.0
AI Engineer,Large,Unknown,Canada,Remote,Senior,7.0,Bachelor's,1,1,1,1,1,1,2023,High,5,13,1,1.4,91.0,1,1679,676,1,164094.0
Data Analyst,Medium,Healthcare,Singapore,Unknown,Junior,4.0,Ph.D,1,0,0,1,0,5,2022,High,2,6,0,2.0,24.0,0,1626,1551,0,67234.0
Data Analyst,Medium,Retail,India,Onsite,Senior,4.0,Master's,1,0,1,0,1,6,2025,Low,3,8,0,1.3333333333333333,32.0,1,1626,1494,0,121878.0
AI Engineer,Unknown,Finance,Unknown,Hybrid,Unknown,0.8,Ph.D,0,0,0,0,1,4,2021,Low,1,3,0,0.8,2.4000000000000004,0,1679,1595,0,123049.0
Data Scientist,Large,IT,United Kingdom,Remote,Junior,9.0,Master's,1,0,1,1,1,7,2026,Low,4,12,1,2.25,108.0,1,1661,1611,0,87934.0
Machine Learning Engineer,Medium,Healthcare,Australia,Hybrid,Senior,1.0,Ph.D,1,0,1,1,1,7,2026,Low,4,12,1,0.25,12.0,1,1682,1551,0,113873.0
AI Engineer,Start-up,Healthcare,Singapore,Onsite,Mid-level,5.0,Ph.D,0,1,0,0,0,7,2022,Low,1,1,0,5.0,5.0,0,1679,1551,0,115710.0
Data Analyst,Large,Retail,Unknown,Remote,Mid-level,0.7,Ph.D,1,1,0,0,0,8,2020,Low,2,3,0,0.35,2.1,0,1626,1494,0,77947.0
Machine Learning Engineer,Large,IT,Singapore,Onsite,Junior,11.0,Bachelor's,1,1,0,0,0,1,2020,Low,2,3,0,5.5,33.0,0,1682,1611,0,89526.0
Data Analyst,Large,Finance,Singapore,Unknown,Mid-level,2.0,Ph.D,1,0,1,0,0,6,2022,Low,2,5,0,1.0,10.0,0,1626,1595,0,94757.0
Machine Learning Engineer,Start-up,Retail,United Kingdom,Unknown,Junior,8.0,Unknown,1,1,0,0,1,10,2024,Low,3,6,0,2.6666666666666665,48.0,0,1682,1494,0,113527.0
Machine Learning Engineer,Large,Retail,Unknown,Onsite,Junior,6.0,Ph.D,0,1,0,1,0,1,2025,High,2,5,0,3.0,30.0,0,1682,1494,0,124953.0
Data Engineer,Large,IT,United State America,Onsite,Mid-level,2.0,Ph.D,1,1,1,0,0,1,2025,High,3,6,0,0.6666666666666666,12.0,0,1623,1611,0,88501.0
Data Analyst,Start-up,Education,United State America,Hybrid,Junior,1.2,Unknown,1,1,0,1,0,9,2026,High,3,7,0,0.3999999999999999,8.4,0,1626,1531,0,65985.0
AI Engineer,Large,IT,Germany,Onsite,Senior,12.0,Master's,0,1,1,0,1,9,2022,High,3,7,0,4.0,84.0,1,1679,1611,0,153506.0
Data Scientist,Large,IT,Unknown,Unknown,Junior,0.0,Master's,0,0,1,0,1,2,2022,High,2,6,0,0.0,0.0,1,1661,1611,0,72140.0
Machine Learning Engineer,Medium,IT,India,Hybrid,Unknown,7.0,Ph.D,0,1,0,1,0,4,2023,High,2,5,0,3.5,35.0,0,1682,1611,0,153658.0
Data Engineer,Large,Healthcare,United Kingdom,Onsite,Senior,9.5,Unknown,1,1,1,1,1,10,2024,High,5,13,1,1.9,123.5,1,1623,1551,0,139260.0
Data Scientist,Large,E-commerce,United Kingdom,Unknown,Senior,3.0,Bachelor's,1,1,0,1,0,8,2023,High,3,7,0,1.0,21.0,0,1661,1567,0,134312.0
Data Scientist,Large,E-commerce,United Kingdom,Remote,Senior,4.0,Bachelor's,1,1,1,1,0,3,2023,High,4,10,1,1.0,40.0,0,1661,1567,0,146951.0
Data Analyst,Large,IT,Australia,Onsite,Mid-level,8.0,Master's,1,1,1,0,0,10,2021,High,3,6,0,2.6666666666666665,48.0,0,1626,1611,0,112263.0
AI Engineer,Large,IT,Germany,Hybrid,Junior,7.0,Bachelor's,1,0,1,1,0,1,2023,High,3,9,1,2.333333333333333,63.0,0,1679,1611,0,139625.0
Data Analyst,Start-up,E-commerce,United State America,Remote,Senior,12.0,Ph.D,0,0,0,0,1,8,2024,High,1,3,0,12.0,36.0,0,1626,1567,0,112737.0
Machine Learning Engineer,Large,Finance,United State America,Remote,Senior,0.0,Master's,1,1,1,1,0,6,2026,High,4,10,1,0.0,0.0,0,1682,1595,1,170058.0
Data Engineer,Start-up,Education,Germany,Hybrid,Mid-level,6.0,Master's,0,1,0,1,1,12,2025,High,3,8,0,2.0,48.0,0,1623,1531,0,101700.0
Data Analyst,Large,Finance,United State America,Onsite,Junior,10.0,Ph.D,1,0,0,0,1,11,2020,High,2,5,0,5.0,50.0,0,1626,1595,0,76855.0
Data Scientist,Large,Finance,India,Hybrid,Mid-level,13.0,Bachelor's,1,0,1,0,1,6,2021,High,3,8,0,4.333333333333333,104.0,1,1661,1595,0,108744.0
Data Engineer,Medium,Education,Singapore,Remote,Junior,2.0,Unknown,0,1,0,0,1,7,2022,High,2,4,0,1.0,8.0,0,1623,1531,0,70028.0
Business Analyst,Start-up,IT,India,Remote,Mid-level,2.0,Bachelor's,0,1,0,0,1,11,2021,High,2,4,0,1.0,8.0,0,1714,1611,0,86883.0
Data Scientist,Start-up,Healthcare,Unknown,Hybrid,Mid-level,9.0,Bachelor's,1,1,0,1,1,1,2025,Medium,4,10,0,2.25,90.0,0,1661,1551,0,95500.0
AI Engineer,Large,E-commerce,Singapore,Remote,Junior,1.0,Bachelor's,0,1,1,0,1,9,2020,Low,3,7,0,0.3333333333333333,7.0,1,1679,1567,0,130120.0
Machine Learning Engineer,Unknown,IT,Singapore,Remote,Fresher,2.0,Bachelor's,0,0,1,0,1,10,2021,Low,2,6,0,1.0,12.0,1,1682,1611,0,119904.0
Data Scientist,Large,Unknown,Germany,Onsite,Senior,10.0,Bachelor's,1,0,0,0,1,9,2021,Low,2,5,0,5.0,50.0,0,1661,676,0,130116.0
Data Scientist,Large,IT,United State America,Hybrid,Junior,1.0,Bachelor's,1,1,0,1,1,4,2024,Low,4,10,0,0.25,10.0,0,1661,1611,0,96205.0
Data Scientist,Large,Retail,Australia,Unknown,Junior,14.0,Bachelor's,0,1,1,1,1,1,2025,Low,4,11,1,3.5,154.0,1,1661,1494,0,91837.0
AI Engineer,Start-up,IT,Australia,Remote,Junior,3.0,Master's,1,0,1,1,0,1,2023,Low,3,9,1,1.0,27.0,0,1679,1611,1,212076.75
Business Analyst,Large,IT,India,Remote,Junior,7.0,Bachelor's,0,1,0,0,1,4,2024,Low,2,4,0,3.5,28.0,0,1714,1611,0,72255.0
Data Engineer,Large,E-commerce,Australia,Unknown,Senior,8.0,Ph.D,0,0,0,1,1,6,2024,Low,2,7,0,4.0,56.0,0,1623,1567,0,146159.0
Business Analyst,Start-up,Retail,United State America,Remote,Mid-level,13.0,Ph.D,0,0,1,0,0,2,2022,Low,1,3,0,13.0,39.0,0,1714,1494,0,93219.0
Machine Learning Engineer,Large,Retail,Germany,Hybrid,Mid-level,6.0,Bachelor's,0,0,0,1,1,11,2021,Low,2,7,0,3.0,42.0,0,1682,1494,0,134092.0
Machine Learning Engineer,Medium,Retail,Unknown,Hybrid,Senior,10.0,Master's,1,1,0,1,0,1,2026,Low,3,7,0,3.333333333333333,70.0,0,1682,1494,0,157550.0
AI Engineer,Unknown,Unknown,Singapore,Hybrid,Junior,4.0,Ph.D,1,0,0,1,0,4,2023,Low,2,6,0,2.0,24.0,0,1679,676,0,61004.0
Business Analyst,Start-up,Finance,United State America,Onsite,Unknown,13.0,Ph.D,0,0,1,0,0,11,2022,Low,1,3,0,13.0,39.0,0,1714,1595,0,79331.0
Data Scientist,Medium,IT,India,Remote,Senior,9.0,Ph.D,1,0,0,0,1,5,2020,Low,2,5,0,4.5,45.0,0,1661,1611,0,106176.0
Data Engineer,Start-up,Finance,Singapore,Hybrid,Mid-level,7.0,Master's,1,0,1,0,1,3,2022,Low,3,8,0,2.333333333333333,56.0,1,1623,1595,0,103288.0
Data Engineer,Large,IT,Unknown,Onsite,Mid-level,5.0,Master's,1,1,1,1,0,3,2025,Low,4,10,1,1.25,50.0,0,1623,1611,0,127595.0
Data Scientist,Medium,Healthcare,United Kingdom,Remote,Mid-level,7.0,Bachelor's,0,0,1,0,1,1,2025,Low,2,6,0,3.5,42.0,1,1661,1551,0,96108.0
Machine Learning Engineer,Start-up,Retail,United Kingdom,Unknown,Senior,2.0,Ph.D,0,0,0,0,0,7,2025,Low,0,0,0,inf,0.0,0,1682,1494,0,152810.0
Data Scientist,Medium,Healthcare,Germany,Unknown,Junior,1.4,Ph.D,0,0,1,1,1,4,2024,Low,3,10,1,0.4666666666666666,14.0,1,1661,1551,0,86700.0
AI Engineer,Large,Finance,United Kingdom,Onsite,Mid-level,12.0,Bachelor's,0,0,1,0,0,7,2025,Low,1,3,0,12.0,36.0,0,1679,1595,0,113873.0
AI Engineer,Large,E-commerce,United State America,Remote,Unknown,13.0,Ph.D,0,1,1,0,1,6,2021,Low,3,7,0,4.333333333333333,91.0,1,1679,1567,0,140800.0
Data Engineer,Medium,Finance,Germany,Onsite,Mid-level,7.1,Bachelor's,1,0,0,0,0,6,2021,Low,1,2,0,7.1,14.2,0,1623,1595,0,77058.0
Machine Learning Engineer,Start-up,Finance,Germany,Remote,Junior,4.0,Ph.D,1,1,1,0,1,7,2025,Low,4,9,0,1.0,36.0,1,1682,1595,1,212076.75
Machine Learning Engineer,Medium,Retail,India,Remote,Unknown,1.6,Ph.D,1,1,1,0,1,7,2026,Low,4,9,0,0.4,14.4,1,1682,1494,0,155836.0
Data Analyst,Large,Education,Australia,Hybrid,Senior,12.0,Master's,1,1,0,1,1,2,2020,Low,4,10,0,3.0,120.0,0,1626,1531,0,128611.0
Data Engineer,Medium,Education,United State America,Onsite,Mid-level,5.0,Bachelor's,0,0,1,0,1,12,2024,Low,2,6,0,2.5,30.0,1,1623,1531,0,97708.0
