JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
AI Engineer,Large,IT,Singapore,Hybrid,Senior,14.0,Ph.D,1,0,0,0,0,155503.0,6,2022,High,0
Data Analyst,Large,Unknown,United State America,Hybrid,Junior,13.0,Ph.D,1,1,1,0,1,77421.0,11,2025,High,0
AI Engineer,Large,Education,United State America,Hybrid,Senior,4.0,Bachelor's,0,0,1,0,1,187839.0,7,2025,Low,0
Business Analyst,Large,Finance,Unknown,Hybrid,Senior,5.0,Bachelor's,0,0,0,1,1,129748.0,8,2022,Low,0
Data Engineer,Unknown,Finance,United State America,Remote,Junior,5.0,Ph.D,1,0,1,0,0,63146.0,1,2024,Low,0
Machine Learning Engineer,Large,E-commerce,United State America,Remote,Junior,12.0,Master's,1,1,0,1,1,111616.0,12,2024,Low,0
Data Engineer,Large,Healthcare,United Kingdom,Remote,Mid-level,6.0,Ph.D,0,1,1,1,1,137825.0,5,2025,Low,0
Data Engineer,Medium,Finance,Germany,Unknown,Junior,9.0,Ph.D,0,0,1,0,1,113873.0,2,2021,Low,0
Machine Learning Engineer,Start-up,Unknown,Germany,Remote,Mid-level,10.0,Master's,1,1,0,0,1,141174.0,2,2022,Low,0
Business Analyst,Large,IT,Singapore,Remote,Mid-level,13.0,Ph.D,0,0,1,1,1,117897.0,4,2022,Low,0
Business Analyst,Start-up,E-commerce,Australia,Onsite,Senior,1.0,Unknown,0,0,0,0,0,98319.0,2,2023,Low,0
Machine Learning Engineer,Large,Unknown,United State America,Onsite,Mid-level,11.0,Ph.D,0,1,1,0,0,128444.0,7,2022,Low,0
Data Engineer,Large,E-commerce,Canada,Hybrid,Mid-level,1.9,Bachelor's,1,0,1,1,1,137889.0,3,2022,Low,0
Business Analyst,Medium,Retail,Canada,Onsite,Senior,3.0,Unknown,0,0,1,1,0,134136.0,2,2022,Low,0
Machine Learning Engineer,Large,Healthcare,United Kingdom,Onsite,Mid-level,4.0,Bachelor's,1,1,1,1,1,154161.0,12,2020,Low,0
AI Engineer,Large,E-commerce,Australia,Hybrid,Junior,8.0,Master's,1,1,1,0,0,100800.0,5,2024,Low,0
Data Analyst,Medium,Healthcare,Germany,Remote,Mid-level,4.0,Bachelor's,1,1,1,0,1,81427.0,5,2024,Low,0
Data Scientist,Start-up,Healthcare,Singapore,Unknown,Mid-level,5.0,Bachelor's,1,0,1,0,0,90879.0,1,2024,Low,0
Data Scientist,Large,E-commerce,Canada,Hybrid,Mid-level,6.9,Ph.D,0,1,0,0,1,80949.0,4,2020,Low,0
Machine Learning Engineer,Medium,Unknown,Germany,Unknown,Junior,7.0,Bachelor's,0,1,0,1,1,112745.0,3,2021,Low,0
Machine Learning Engineer,Medium,Healthcare,Australia,Remote,Unknown,6.0,Master's,1,0,1,0,1,148662.0,10,2024,Low,0
Business Analyst,Large,Retail,India,Unknown,Junior,6.0,Ph.D,0,0,0,0,1,95859.0,7,2026,Low,0
Data Engineer,Unknown,Retail,Canada,Onsite,Unknown,10.0,Master's,0,1,1,0,0,67021.0,9,2024,Low,0
Data Scientist,Large,E-commerce,Unknown,Remote,Mid-level,7.0,Master's,1,1,0,1,1,124771.0,9,2021,Low,0
Machine Learning Engineer,Large,Retail,India,Remote,Junior,2.0,Ph.D,0,0,0,1,0,121242.0,4,2020,Low,0
Data Engineer,Medium,Retail,Canada,Remote,Mid-level,10.0,Bachelor's,0,1,0,0,0,113873.0,12,2020,Medium,0
Data Analyst,Large,Finance,United State America,Onsite,Senior,14.0,Ph.D,0,1,0,1,1,148681.0,2,2024,Medium,0
AI Engineer,Medium,E-commerce,United Kingdom,Hybrid,Junior,1.0,Master's,1,1,0,0,0,91795.0,9,2021,Medium,0
Data Analyst,Start-up,IT,United Kingdom,Unknown,Junior,11.0,Unknown,0,0,1,0,1,70555.0,9,2020,Medium,0
Data Scientist,Large,Retail,United State America,Remote,Senior,1.0,Bachelor's,1,0,0,0,1,126151.0,1,2024,Medium,0
Business Analyst,Medium,Education,India,Hybrid,Mid-level,13.0,Bachelor's,1,1,1,0,1,98036.0,10,2023,Medium,0
Data Engineer,Large,Retail,Canada,Onsite,Junior,9.0,Master's,0,1,1,1,1,93590.0,8,2024,Medium,0
Data Scientist,Large,IT,Unknown,Hybrid,Senior,7.0,Bachelor's,0,1,1,1,1,136399.0,12,2024,Medium,0
Data Scientist,Large,Healthcare,Singapore,Unknown,Mid-level,0.0,Master's,1,1,0,0,1,85484.0,6,2020,Medium,0
Data Analyst,Medium,Education,United State America,Onsite,Senior,3.0,Master's,0,0,0,1,1,122561.0,2,2020,Medium,0
Data Engineer,Start-up,E-commerce,India,Hybrid,Mid-level,7.0,Ph.D,1,1,1,1,0,102547.0,6,2023,High,0
AI Engineer,Start-up,Education,United State America,Hybrid,Junior,3.0,Ph.D,0,0,1,0,1,116200.0,9,2020,High,0
Data Engineer,Medium,Finance,Singapore,Onsite,Mid-level,4.0,Unknown,0,0,1,1,0,102788.0,1,2025,High,0
Machine Learning Engineer,Medium,Retail,United Kingdom,Onsite,Senior,7.0,Ph.D,1,1,1,0,0,202887.5,2,2025,High,0
Machine Learning Engineer,Start-up,Unknown,Singapore,Hybrid,Mid-level,0.0,Bachelor's,1,1,1,0,0,128583.0,5,2022,High,0
Business Analyst,Large,Healthcare,United State America,Onsite,Senior,0.0,Bachelor's,0,0,1,0,0,113873.0,7,2022,High,0
Business Analyst,Large,E-commerce,Canada,Onsite,Unknown,0.0,Ph.D,0,1,0,0,0,95889.0,1,2026,High,0
Machine Learning Engineer,Medium,Retail,Germany,Hybrid,Mid-level,3.0,Ph.D,0,1,0,0,0,115604.0,7,2026,High,0
Data Scientist,Medium,Finance,United Kingdom,Onsite,Mid-level,3.0,Bachelor's,0,0,0,0,1,202887.5,12,2026,High,0
Data Engineer,Start-up,Finance,Singapore,Onsite,Mid-level,14.0,Bachelor's,0,0,1,0,1,104151.0,5,2021,High,0
Machine Learning Engineer,Start-up,Education,India,Remote,Senior,7.0,Master's,1,0,1,0,0,152204.0,5,2023,High,0
Data Scientist,Large,IT,United Kingdom,Hybrid,Junior,2.0,Ph.D,0,0,0,0,1,61688.0,8,2023,Low,0
Machine Learning Engineer,Unknown,Finance,Canada,Remote,Mid-level,6.0,Master's,0,0,0,0,1,61640.0,1,2020,Low,0
Data Engineer,Large,Retail,India,Remote,Junior,14.0,Ph.D,0,0,1,0,1,89233.0,11,2023,Low,0
Data Analyst,Large,IT,Germany,Hybrid,Mid-level,3.6,Master's,1,1,0,0,1,107538.0,1,2026,Low,0
Data Engineer,Large,E-commerce,Canada,Onsite,Mid-level,6.0,Ph.D,0,1,0,1,1,121444.0,3,2024,Low,0
Business Analyst,Medium,Education,Germany,Remote,Senior,7.0,Master's,0,1,1,0,1,123996.0,11,2020,Low,0
Business Analyst,Large,E-commerce,Germany,Hybrid,Mid-level,0.0,Master's,0,1,0,0,0,71300.0,9,2024,Low,0
Data Analyst,Start-up,Healthcare,United Kingdom,Remote,Junior,14.0,Unknown,1,1,0,0,1,61640.0,1,2023,Low,0
Business Analyst,Start-up,Education,Germany,Remote,Mid-level,14.0,Ph.D,0,0,1,0,1,86661.0,4,2025,Medium,0
Business Analyst,Large,Retail,Singapore,Onsite,Junior,7.0,Bachelor's,0,0,1,0,1,79713.0,10,2024,Low,0
Data Scientist,Medium,E-commerce,United State America,Hybrid,Mid-level,0.0,Master's,0,0,1,0,1,202887.5,8,2024,Low,0
Data Engineer,Large,E-commerce,Singapore,Onsite,Senior,7.0,Master's,1,1,1,0,0,117699.0,6,2023,Low,0
Data Scientist,Large,Retail,Canada,Remote,Mid-level,11.7,Bachelor's,1,0,1,0,0,89001.0,6,2026,Medium,0
AI Engineer,Large,IT,Germany,Remote,Junior,5.0,Ph.D,0,1,1,0,0,106844.0,12,2021,High,0
AI Engineer,Start-up,Finance,Singapore,Hybrid,Junior,11.0,Ph.D,0,0,1,1,0,117004.0,2,2020,High,0
Machine Learning Engineer,Large,Retail,United Kingdom,Hybrid,Mid-level,9.0,Bachelor's,0,0,1,1,0,126158.0,12,2025,High,0
Data Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,10.0,Bachelor's,0,1,0,1,1,113873.0,1,2020,Medium,0
Machine Learning Engineer,Medium,IT,Canada,Onsite,Mid-level,6.0,Bachelor's,0,1,0,0,0,114003.0,1,2020,Low,0
AI Engineer,Large,Education,Australia,Onsite,Senior,11.0,Bachelor's,0,0,0,0,0,151540.0,5,2020,Low,0
Data Scientist,Medium,Unknown,United Kingdom,Remote,Mid-level,6.0,Ph.D,0,1,1,1,0,104356.0,3,2023,Low,0
Data Analyst,Large,E-commerce,Canada,Hybrid,Junior,13.0,Bachelor's,0,1,0,0,1,61640.0,3,2020,Low,0
Data Engineer,Unknown,Education,United Kingdom,Hybrid,Senior,7.0,Bachelor's,0,1,1,0,1,135151.0,3,2022,Low,0
Machine Learning Engineer,Large,Retail,United State America,Remote,Mid-level,3.0,Master's,0,1,0,1,1,160097.0,8,2022,Low,0
Data Engineer,Large,Education,Singapore,Onsite,Junior,14.0,Master's,1,1,0,1,0,61640.0,10,2021,Low,0
AI Engineer,Large,Finance,United Kingdom,Onsite,Junior,8.8,Unknown,0,1,1,1,1,125879.0,10,2026,Low,0
Data Scientist,Start-up,Healthcare,Canada,Onsite,Fresher,9.0,Bachelor's,1,0,0,0,0,113873.0,9,2026,High,0
AI Engineer,Unknown,Finance,Australia,Onsite,Mid-level,13.0,Bachelor's,1,0,1,1,0,113873.0,10,2023,High,0
Data Scientist,Medium,Retail,Singapore,Unknown,Mid-level,5.4,Bachelor's,0,1,1,0,0,93250.0,1,2025,High,0
Data Scientist,Large,Education,United State America,Hybrid,Junior,7.0,Bachelor's,1,0,1,1,0,81652.0,4,2025,High,0
Data Analyst,Large,Unknown,Canada,Hybrid,Junior,2.0,Master's,0,1,1,0,1,94623.0,10,2025,High,0
Data Engineer,Large,Retail,United Kingdom,Onsite,Mid-level,8.4,Master's,1,1,0,0,1,104116.0,7,2020,High,0
Data Engineer,Medium,IT,India,Unknown,Mid-level,6.0,Ph.D,0,1,1,0,0,91566.0,4,2023,High,0
Business Analyst,Large,E-commerce,United State America,Onsite,Mid-level,8.0,Bachelor's,1,0,0,1,1,113873.0,3,2024,High,0
AI Engineer,Unknown,Retail,India,Remote,Unknown,7.0,Bachelor's,0,0,1,0,0,113873.0,5,2023,High,0
Business Analyst,Large,IT,United Kingdom,Onsite,Senior,1.0,Bachelor's,0,1,0,0,1,202887.5,5,2021,High,0
Data Analyst,Large,Unknown,United State America,Hybrid,Junior,6.0,Master's,1,0,1,0,1,72793.0,1,2024,High,0
Data Scientist,Start-up,Education,United Kingdom,Onsite,Mid-level,10.0,Bachelor's,0,1,1,0,1,82100.0,8,2026,High,0
Data Engineer,Medium,E-commerce,Germany,Hybrid,Senior,12.0,Unknown,1,1,1,1,0,125791.0,11,2020,High,0
Data Engineer,Large,Healthcare,Canada,Remote,Junior,7.0,Bachelor's,1,0,1,0,1,91980.0,6,2020,High,0
Business Analyst,Large,Finance,United State America,Remote,Unknown,7.0,Master's,1,1,0,1,1,140452.0,1,2024,High,0
Machine Learning Engineer,Start-up,Unknown,Canada,Hybrid,Unknown,10.0,Master's,0,0,0,1,1,153925.0,5,2020,Medium,0
Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Junior,13.0,Bachelor's,1,1,1,0,1,116989.0,5,2026,Medium,0
AI Engineer,Medium,Finance,United State America,Hybrid,Junior,10.0,Ph.D,1,0,1,1,1,131982.0,9,2024,Medium,0
Business Analyst,Start-up,IT,United State America,Hybrid,Unknown,7.0,Bachelor's,0,1,1,1,0,113873.0,6,2023,Medium,0
Business Analyst,Medium,Education,United Kingdom,Onsite,Senior,14.0,Master's,0,1,0,0,1,120620.0,2,2020,Medium,0
Business Analyst,Medium,Unknown,Germany,Onsite,Mid-level,0.0,Master's,0,1,1,0,0,86205.0,4,2022,Medium,0
Business Analyst,Start-up,IT,United State America,Unknown,Junior,1.5,Master's,1,1,0,1,0,113873.0,3,2022,High,0
Data Scientist,Unknown,Education,Singapore,Hybrid,Mid-level,1.0,Master's,0,1,0,1,0,61640.0,8,2025,High,0
Business Analyst,Unknown,Finance,Canada,Onsite,Junior,1.0,Master's,1,0,1,1,1,113873.0,6,2021,High,0
Data Scientist,Large,Retail,Singapore,Onsite,Mid-level,11.0,Master's,1,1,0,0,0,92518.0,4,2025,High,0
Data Analyst,Large,E-commerce,Unknown,Hybrid,Junior,7.0,Unknown,0,0,0,0,1,61640.0,4,2026,High,0
Business Analyst,Medium,Retail,Australia,Remote,Senior,3.0,Bachelor's,1,1,0,1,0,110531.0,1,2026,High,0
Machine Learning Engineer,Start-up,IT,Canada,Onsite,Junior,5.0,Master's,1,1,0,1,0,202887.5,6,2022,High,0
Data Analyst,Medium,Finance,United State America,Onsite,Mid-level,7.0,Ph.D,1,0,1,0,0,79553.0,11,2023,High,0
Business Analyst,Unknown,Healthcare,Germany,Remote,Senior,11.0,Master's,0,1,0,0,0,202887.5,12,2022,High,0
Data Analyst,Unknown,IT,Germany,Unknown,Senior,5.1,Unknown,0,1,1,0,1,125562.0,7,2025,High,0
AI Engineer,Large,IT,Singapore,Remote,Senior,10.0,Master's,0,1,1,0,1,148519.0,3,2020,High,0
Data Analyst,Large,IT,Germany,Hybrid,Junior,7.0,Bachelor's,0,1,1,0,0,75677.0,11,2022,High,0
Data Scientist,Large,Finance,Germany,Onsite,Mid-level,7.0,Bachelor's,1,1,1,0,0,91436.0,11,2022,Low,0
Machine Learning Engineer,Large,Retail,Germany,Onsite,Junior,14.0,Master's,1,1,0,1,1,123719.0,12,2026,Low,0
AI Engineer,Medium,Unknown,United Kingdom,Unknown,Unknown,7.0,Ph.D,0,0,1,1,1,113873.0,1,2023,Low,0
Data Scientist,Large,IT,Australia,Onsite,Junior,8.0,Master's,0,0,1,1,1,61640.0,1,2024,Low,0
Data Analyst,Start-up,Education,United State America,Remote,Junior,8.0,Ph.D,1,1,0,1,0,67859.0,3,2022,Low,0
Machine Learning Engineer,Start-up,Finance,Canada,Hybrid,Junior,8.0,Bachelor's,1,1,0,0,1,95549.0,3,2022,High,0
Data Analyst,Large,IT,Canada,Remote,Senior,12.0,Master's,0,1,1,0,0,101874.0,9,2026,High,0
Data Analyst,Start-up,IT,United Kingdom,Onsite,Junior,6.0,Bachelor's,0,1,0,0,1,64611.0,2,2026,High,0
Data Analyst,Large,Finance,Canada,Hybrid,Mid-level,1.0,Bachelor's,1,0,0,0,1,83066.0,8,2020,High,0
Data Engineer,Large,Education,India,Onsite,Mid-level,7.0,Ph.D,0,0,0,1,1,118283.0,8,2024,High,0
Data Engineer,Large,E-commerce,Canada,Onsite,Senior,14.0,Ph.D,1,1,1,1,0,113873.0,11,2026,High,0
AI Engineer,Start-up,Finance,India,Remote,Senior,7.0,Unknown,0,1,1,0,0,202887.5,11,2021,High,0
AI Engineer,Medium,Retail,United Kingdom,Unknown,Mid-level,0.0,Bachelor's,0,0,1,1,1,155072.0,7,2025,High,0
AI Engineer,Large,IT,United Kingdom,Onsite,Mid-level,11.0,Master's,1,1,1,1,0,166131.0,2,2024,High,0
Business Analyst,Start-up,Retail,United State America,Hybrid,Senior,7.0,Master's,0,1,1,1,0,113873.0,7,2022,High,0
Data Engineer,Large,Retail,India,Onsite,Junior,12.0,Bachelor's,0,1,0,0,1,63773.0,8,2024,Medium,0
Machine Learning Engineer,Large,IT,Australia,Hybrid,Senior,6.0,Master's,0,0,1,1,0,202887.5,9,2025,Medium,0
Business Analyst,Large,Retail,United Kingdom,Remote,Mid-level,12.0,Ph.D,0,0,1,0,1,122589.0,1,2020,Medium,0
Data Analyst,Large,Unknown,Singapore,Onsite,Junior,5.0,Ph.D,1,1,1,1,1,113873.0,8,2026,Medium,0
Data Scientist,Start-up,Healthcare,Canada,Onsite,Junior,9.0,Bachelor's,1,0,1,1,0,64637.0,9,2026,Medium,0
Data Scientist,Unknown,Finance,Germany,Hybrid,Unknown,6.0,Master's,1,0,0,0,0,61640.0,6,2025,Medium,0
Business Analyst,Large,Finance,Canada,Hybrid,Senior,4.0,Bachelor's,1,1,1,0,1,140010.0,8,2025,Medium,0
Data Scientist,Start-up,Education,Germany,Hybrid,Mid-level,7.0,Bachelor's,0,0,1,1,1,117276.0,4,2022,Medium,0
Data Analyst,Start-up,IT,Germany,Hybrid,Senior,7.4,Bachelor's,1,1,0,0,1,103229.0,9,2026,Medium,0
Data Analyst,Start-up,Finance,United Kingdom,Onsite,Mid-level,1.0,Ph.D,1,0,1,0,1,103778.0,1,2025,Low,0
Data Scientist,Start-up,Finance,Unknown,Hybrid,Senior,6.0,Master's,0,0,1,0,0,114675.0,12,2021,Low,0
Data Scientist,Unknown,IT,Australia,Remote,Mid-level,12.0,Master's,1,1,1,0,1,95848.0,11,2026,Low,0
AI Engineer,Large,Retail,Singapore,Remote,Mid-level,7.0,Bachelor's,0,1,0,0,1,132739.0,5,2026,Low,0
Machine Learning Engineer,Large,Education,Canada,Remote,Junior,7.0,Master's,1,1,0,1,1,114351.0,2,2026,Low,0
Data Analyst,Large,Retail,United Kingdom,Unknown,Senior,2.0,Master's,0,1,1,0,1,123593.0,5,2021,Low,0
Machine Learning Engineer,Unknown,IT,Germany,Remote,Junior,7.0,Ph.D,1,1,0,0,0,93281.0,5,2024,Low,0
Business Analyst,Medium,Unknown,Canada,Onsite,Senior,7.0,Bachelor's,1,1,1,1,0,114848.0,8,2020,Low,0
Data Engineer,Large,E-commerce,United State America,Onsite,Senior,12.0,Bachelor's,1,1,1,0,1,61640.0,10,2025,Low,0
AI Engineer,Start-up,Finance,Australia,Hybrid,Junior,6.0,Bachelor's,0,0,0,0,0,87478.0,4,2020,Low,0
Business Analyst,Large,Healthcare,United Kingdom,Remote,Unknown,5.0,Bachelor's,1,0,1,0,1,137223.0,1,2020,Low,0
Data Scientist,Large,IT,Germany,Onsite,Junior,6.0,Master's,1,0,0,1,1,72792.0,5,2020,Low,0
Machine Learning Engineer,Start-up,Healthcare,India,Remote,Mid-level,3.0,Ph.D,1,0,1,1,1,159047.0,11,2021,High,0
AI Engineer,Large,Retail,Australia,Hybrid,Junior,4.0,Ph.D,0,1,1,0,1,113873.0,9,2024,Low,0
Machine Learning Engineer,Large,E-commerce,Canada,Onsite,Senior,1.0,Master's,1,0,1,1,0,156616.0,10,2026,Low,0
Machine Learning Engineer,Large,Finance,United State America,Hybrid,Junior,12.0,Master's,0,0,0,0,1,113777.0,5,2025,Low,0
AI Engineer,Medium,Retail,India,Unknown,Junior,0.0,Ph.D,0,0,0,1,0,112356.0,7,2020,Low,0
Business Analyst,Start-up,Education,Germany,Onsite,Junior,7.0,Ph.D,1,1,0,1,1,77592.0,1,2021,Low,0
Data Engineer,Large,Education,India,Onsite,Mid-level,6.0,Ph.D,0,0,0,0,1,101135.0,12,2026,Low,0
Business Analyst,Start-up,Finance,India,Remote,Mid-level,8.0,Ph.D,0,1,1,0,1,95200.0,10,2026,Low,0
Data Analyst,Unknown,Retail,United State America,Hybrid,Senior,7.0,Master's,0,1,0,1,0,115400.0,6,2024,Low,0
Business Analyst,Large,IT,India,Hybrid,Junior,0.0,Master's,1,1,0,1,0,66818.0,1,2023,Low,0
Data Scientist,Start-up,Healthcare,United State America,Onsite,Mid-level,12.6,Ph.D,1,1,0,0,0,78430.0,11,2022,Low,0
Data Scientist,Large,Education,United Kingdom,Hybrid,Senior,11.0,Ph.D,0,1,0,1,1,143195.0,11,2024,Medium,0
Machine Learning Engineer,Medium,Healthcare,Germany,Remote,Junior,9.0,Master's,0,1,0,1,1,117555.0,6,2026,Medium,0
Machine Learning Engineer,Unknown,Healthcare,India,Remote,Senior,13.0,Ph.D,0,0,1,0,1,168902.0,8,2022,Medium,0
AI Engineer,Large,Unknown,Germany,Hybrid,Junior,5.0,Bachelor's,1,0,0,1,1,138794.0,4,2021,Medium,0
Business Analyst,Large,Finance,Australia,Hybrid,Senior,4.0,Bachelor's,0,0,1,1,0,113873.0,9,2020,Medium,0
Data Analyst,Medium,Retail,Australia,Onsite,Senior,1.0,Master's,0,1,1,0,1,127525.0,1,2023,Medium,0
Data Scientist,Large,Healthcare,Singapore,Hybrid,Junior,5.0,Ph.D,0,0,1,0,0,86267.0,1,2020,Low,0
Business Analyst,Start-up,Finance,India,Remote,Junior,0.0,Bachelor's,1,0,1,1,1,88111.0,12,2024,Low,0
Machine Learning Engineer,Large,Finance,United Kingdom,Hybrid,Junior,9.0,Bachelor's,0,1,0,1,0,121004.0,1,2022,Low,0
Machine Learning Engineer,Large,Education,Unknown,Onsite,Senior,9.0,Bachelor's,0,1,0,0,1,152931.0,1,2026,Low,0
Machine Learning Engineer,Start-up,Education,Unknown,Hybrid,Junior,2.0,Unknown,0,0,0,0,0,202887.5,6,2025,Low,0
AI Engineer,Medium,IT,Germany,Onsite,Junior,2.0,Unknown,0,1,1,0,1,123339.0,9,2023,High,0
Machine Learning Engineer,Large,Finance,Germany,Remote,Senior,10.0,Master's,0,1,0,0,0,139020.0,4,2024,High,0
Data Engineer,Large,E-commerce,United Kingdom,Onsite,Mid-level,9.0,Master's,1,0,0,0,1,102500.0,1,2021,High,0
AI Engineer,Medium,Healthcare,United State America,Onsite,Senior,5.0,Bachelor's,1,1,1,0,1,151269.0,3,2022,High,0
Business Analyst,Large,Healthcare,Singapore,Onsite,Junior,5.0,Bachelor's,0,1,0,0,1,202887.5,9,2020,High,0
Machine Learning Engineer,Large,E-commerce,Canada,Hybrid,Mid-level,2.0,Ph.D,1,0,1,1,0,148399.0,4,2021,High,0
Data Engineer,Large,E-commerce,United Kingdom,Onsite,Junior,8.0,Master's,0,1,0,0,0,86285.0,4,2020,High,0
AI Engineer,Medium,IT,Unknown,Unknown,Senior,8.3,Bachelor's,1,0,0,1,1,163011.0,3,2023,High,0
Data Scientist,Large,Unknown,Singapore,Onsite,Junior,0.0,Master's,1,0,0,1,0,87357.0,10,2021,High,0
Business Analyst,Large,Education,United State America,Unknown,Senior,13.0,Master's,1,1,0,1,0,136393.0,2,2023,High,0
AI Engineer,Start-up,Finance,India,Onsite,Junior,7.0,Bachelor's,0,0,1,1,1,125343.0,1,2022,High,0
AI Engineer,Start-up,Healthcare,Unknown,Hybrid,Senior,9.6,Master's,1,0,0,1,0,113873.0,2,2022,High,0
Data Scientist,Large,IT,United Kingdom,Onsite,Mid-level,6.0,Master's,0,0,1,1,1,116070.0,10,2024,High,0
Data Scientist,Large,Unknown,Australia,Onsite,Junior,11.0,Bachelor's,0,1,0,1,0,69647.0,2,2022,Medium,0
Machine Learning Engineer,Start-up,IT,United Kingdom,Hybrid,Mid-level,4.0,Master's,1,0,1,0,1,139978.0,6,2025,Medium,0
Data Engineer,Unknown,Healthcare,Canada,Onsite,Mid-level,5.0,Ph.D,1,0,0,1,1,101734.0,11,2025,Medium,0
Business Analyst,Medium,Finance,United State America,Onsite,Junior,8.0,Ph.D,1,1,0,0,0,61640.0,2,2026,Medium,0
Machine Learning Engineer,Large,Healthcare,Unknown,Hybrid,Senior,8.0,Master's,0,0,1,0,1,183700.0,4,2020,Medium,0
Data Analyst,Large,IT,United State America,Hybrid,Junior,1.0,Master's,0,0,0,0,0,61640.0,3,2020,Medium,0
Business Analyst,Medium,IT,Canada,Remote,Junior,11.0,Bachelor's,0,1,1,0,0,62420.0,1,2020,Medium,0
Machine Learning Engineer,Large,Unknown,Germany,Onsite,Mid-level,10.0,Ph.D,0,1,0,0,0,150179.0,6,2020,Medium,0
Data Scientist,Medium,Education,India,Hybrid,Unknown,3.0,Master's,0,1,1,1,0,84074.0,8,2020,Medium,0
Data Analyst,Start-up,IT,Australia,Remote,Junior,7.0,Bachelor's,1,1,1,1,1,90886.0,1,2021,Medium,0
Data Analyst,Large,Retail,United Kingdom,Onsite,Mid-level,11.0,Master's,0,1,1,0,1,104610.0,6,2025,Medium,0
Machine Learning Engineer,Large,E-commerce,United State America,Hybrid,Fresher,7.0,Ph.D,0,1,1,1,0,124289.0,12,2022,Medium,0
Data Analyst,Medium,Education,Singapore,Remote,Mid-level,7.0,Ph.D,1,0,1,0,0,93580.0,5,2022,Medium,0
AI Engineer,Start-up,Retail,Australia,Hybrid,Mid-level,0.0,Ph.D,1,1,0,0,0,126192.0,3,2022,Medium,0
Machine Learning Engineer,Start-up,IT,India,Hybrid,Senior,11.0,Ph.D,0,0,1,0,1,147100.0,1,2026,Medium,0
Data Scientist,Large,E-commerce,Unknown,Onsite,Senior,5.0,Unknown,1,1,1,1,0,202887.5,12,2020,High,0
Business Analyst,Large,IT,Singapore,Remote,Mid-level,1.0,Master's,0,0,0,0,1,96139.0,10,2026,High,0
AI Engineer,Start-up,IT,United Kingdom,Hybrid,Senior,9.0,Ph.D,0,0,1,0,1,162127.0,2,2022,High,0
Business Analyst,Start-up,E-commerce,United State America,Remote,Unknown,4.0,Master's,1,1,1,1,0,109072.0,5,2024,High,0
Machine Learning Engineer,Start-up,Finance,United Kingdom,Onsite,Junior,14.0,Unknown,0,1,0,1,1,131400.0,2,2024,High,0
Machine Learning Engineer,Start-up,IT,Australia,Onsite,Mid-level,7.0,Master's,0,1,1,0,0,134467.0,2,2024,Low,0
AI Engineer,Unknown,E-commerce,Singapore,Onsite,Unknown,8.0,Bachelor's,1,1,0,1,0,157736.0,4,2025,Low,0
Business Analyst,Medium,E-commerce,Australia,Onsite,Fresher,7.0,Master's,1,1,1,0,1,76529.0,11,2026,Low,0
Machine Learning Engineer,Unknown,Education,Australia,Onsite,Senior,2.0,Ph.D,0,0,0,1,1,148198.0,9,2025,Low,0
Data Scientist,Medium,E-commerce,United State America,Remote,Mid-level,7.0,Master's,1,0,1,1,0,100959.0,1,2022,Low,0
Data Engineer,Large,E-commerce,Unknown,Remote,Mid-level,0.0,Bachelor's,0,1,1,0,1,96279.0,11,2025,High,0
AI Engineer,Unknown,E-commerce,Canada,Onsite,Junior,7.0,Bachelor's,0,0,1,0,1,116314.0,6,2023,High,0
Data Scientist,Large,Retail,Australia,Hybrid,Mid-level,12.2,Master's,0,1,0,0,1,101627.0,8,2020,High,0
Data Engineer,Unknown,Retail,United Kingdom,Unknown,Mid-level,12.0,Ph.D,0,1,0,0,1,76147.0,4,2025,High,0
Unknown,Medium,E-commerce,Canada,Onsite,Junior,11.0,Master's,1,1,1,1,1,94314.0,8,2023,High,0
Data Engineer,Medium,IT,United Kingdom,Remote,Junior,7.0,Master's,1,1,1,0,0,67222.0,1,2022,High,0
AI Engineer,Large,E-commerce,Canada,Onsite,Junior,7.0,Ph.D,1,1,0,0,0,112550.0,3,2025,High,0
Data Scientist,Large,E-commerce,India,Unknown,Senior,14.0,Bachelor's,1,1,0,0,1,133007.0,8,2022,High,0
AI Engineer,Large,Unknown,Canada,Hybrid,Junior,3.0,Bachelor's,0,0,1,1,1,151209.0,1,2026,High,0
Business Analyst,Large,Healthcare,Singapore,Hybrid,Junior,3.0,Bachelor's,1,1,1,0,1,77145.0,1,2025,High,0
Data Scientist,Large,Retail,Germany,Onsite,Mid-level,2.0,Ph.D,0,1,1,1,1,134850.0,1,2023,High,0
Data Analyst,Unknown,Unknown,Canada,Remote,Senior,9.0,Master's,1,1,0,0,1,202887.5,4,2026,High,0
Data Engineer,Large,Unknown,Canada,Hybrid,Senior,10.0,Bachelor's,0,1,0,1,1,142868.0,10,2020,High,0
AI Engineer,Large,Unknown,Australia,Remote,Senior,5.0,Master's,0,0,0,1,0,152905.0,11,2026,High,0
